Disease,Country,ResultName,ResultLink,Address,Latitude,Longitude,Contact,Description,Local,LocalLink
Canavan disease,Finland,Expert Centre on Hereditary Metabolic Disorders_Helsinki,https://www.orpha.net/en/expert-centres/centre/621117?name=Canavan%20disease&consulting=medical&age=all&official=0,", 00290 HELSINKI, FINLAND",60.1674881,24.9427473,Phone 1: 358 9 471 72783 <br>https://www.hus.fi/en/patient/hospitals-and-other-units/new-childrens-hospital,Age range: For children <br>Type(s): Medical management Member of a ERN,HUS - Helsinki University Hospital,https://www.google.com/maps/search/+HELSINKI+Finland
Canavan disease,Finland,Expert Centre on Rare Congenital Malformations and Rare Intellectual Disability_Helsinki,https://www.orpha.net/en/expert-centres/centre/54705?name=Canavan%20disease&consulting=medical&age=all&official=0,"Meilahdentie 2, 00250 HELSINKI, FINLAND",60.19158035,24.894805903397327,Phone 1: 358 50 452 7296 <br>https://www.hus.fi/en/patient/hospitals-and-other-units/skin-and-allergy-hospital/department-clinical-genetics-skin-and,"Description: https://www.hus.fi/en/patient/hospitals-and-other-units/skin-and-allergy-hospital/department-clinical-genetics-skin-and <br>Age range: For adults and children <br>Type(s): Medical management , Genetic counselling Member of a ERN",HUS - Helsinki University Hospital,https://www.google.com/maps/search/Meilahdentie+2+HELSINKI+Finland
Canavan disease,Finland,Expert Centre on Rare Neurological Diseases_Helsinki,https://www.orpha.net/en/expert-centres/centre/660596?name=Canavan%20disease&consulting=medical&age=all&official=0,", 00290 HELSINKI, FINLAND",60.1674881,24.9427473,,Age range: For adults <br>Type(s): Medical management,HUS - Helsinki University Hospital,https://www.google.com/maps/search/+HELSINKI+Finland
Canavan disease,Finland,Harvinaissairauksien yksikkö,https://www.orpha.net/en/expert-centres/centre/571761?name=Canavan%20disease&consulting=medical&age=all&official=0,", 00290 HELSINKI, FINLAND",60.1674881,24.9427473,Phone 1: 358 9 471 72783 <br>https://www.hus.fi/en/patient/hospitals-and-other-units/new-childrens-hospital,Description: https://www.hus.fi/en/patient/hospitals-and-other-units/new-childrens-hospital/rare-diseases-center <br>Age range: For adults and children <br>Type(s): Medical management,HUS - Helsinki University Hospital,https://www.google.com/maps/search/+HELSINKI+Finland
Canavan disease,Finland,Harvinaissairauksien yksikkö,https://www.orpha.net/en/expert-centres/centre/506699?name=Canavan%20disease&consulting=medical&age=all&official=0,"Puijonlaaksontie 2, 70210 KUOPIO, FINLAND",62.8978319,27.647982237660766,,Description: https://www.psshp.fi/ammattilaiset/harvinaissairauksien-yksikko?inheritRedirect=true <br>Age range: For adults and children <br>Type(s): Medical management,Kuopio University Hospital,https://www.google.com/maps/search/Puijonlaaksontie+2+KUOPIO+Finland
Canavan disease,Finland,Expert Centre on Rare Congenital Malformations and Rare Intellectual Disability_OULU,https://www.orpha.net/en/expert-centres/centre/652693?name=Canavan%20disease&consulting=medical&age=all&official=0,"Kajaanintie 50, 90220 OULU, FINLAND",65.0075809,25.51809122342837,Phone 1: 358 8 315 3218 <br>https://oys.fi/sairaanhoidon_palvelukeskus/yhteystiedot/#perinnollisyyspoliklinikka,"Age range: For adults and children <br>Type(s): Medical management , Genetic counselling Member of a ERN",Oulu University Hospital,https://www.google.com/maps/search/Kajaanintie+50+OULU+Finland
Canavan disease,Finland,Expert Centre on Rare Neurological Diseases,https://www.orpha.net/en/expert-centres/centre/620451?name=Canavan%20disease&consulting=medical&age=all&official=0,"Kajaanintie 50, 90220 OULU, FINLAND",65.0075809,25.51809122342837,,Age range: For adults and children <br>Type(s): Medical management Member of a ERN,Oulu University Hospital,https://www.google.com/maps/search/Kajaanintie+50+OULU+Finland
Canavan disease,Finland,Harvinaissairauksien yksikkö,https://www.orpha.net/en/expert-centres/centre/506695?name=Canavan%20disease&consulting=medical&age=all&official=0,"Kajaanintie 50, 90220 OULU, FINLAND",65.0075809,25.51809122342837,Phone 1: 358 8 315 3218 <br>https://oys.fi/sairaanhoidon_palvelukeskus/yhteystiedot/#perinnollisyyspoliklinikka,Age range: For adults and children <br>Type(s): Medical management,Oulu University Hospital,https://www.google.com/maps/search/Kajaanintie+50+OULU+Finland
Canavan disease,Finland,Expert Centre on Hereditary Metabolic Disorders_Tampere,https://www.orpha.net/en/expert-centres/centre/656994?name=Canavan%20disease&consulting=medical&age=all&official=0,", 33101 TAMPERE, FINLAND",61.4980214,23.7603118,Phone 1: 358 311 66 006,Age range: For adults and children <br>Type(s): Medical management Member of a ERN,"Tampere University Hospital, the Wellbeing Services County of Pirkanmaa",https://www.google.com/maps/search/+TAMPERE+Finland
Canavan disease,Finland,Expert Centre on Hereditary Metabolic Disorders_Turku,https://www.orpha.net/en/expert-centres/centre/657503?name=Canavan%20disease&consulting=medical&age=all&official=0,"Kiinamyllynkatu 4-8, 20520 TURKU, FINLAND",60.45337445,22.29259350193842,Phone 1: 358 2 313 0000 <br>https://www.tyks.fi/potilaille-ja-laheisille/sairaalat-ja-toimipisteet/tyks-kantasairaalan-alue,Age range: For children <br>Type(s): Medical management Member of a ERN,Turku University Hospital,https://www.google.com/maps/search/Kiinamyllynkatu+4-8+TURKU+Finland
Canavan disease,Finland,Harvinaissairauksien yksikkö,https://www.orpha.net/en/expert-centres/centre/506694?name=Canavan%20disease&consulting=medical&age=all&official=0,"Kiinamyllynkatu 4-8, 20520 TURKU, FINLAND",60.45337445,22.29259350193842,Phone 1: 358 2 313 0000 <br>https://www.tyks.fi/potilaille-ja-laheisille/sairaalat-ja-toimipisteet/tyks-kantasairaalan-alue,Description: https://www.vsshp.fi/fi/toimipaikat/tyks/osastot-ja-poliklinikat/Sivut/harvinaissairauksien-yksikko.aspx#horisontaali3 <br>Age range: For adults and children <br>Type(s): Medical management,Turku University Hospital,https://www.google.com/maps/search/Kiinamyllynkatu+4-8+TURKU+Finland
Canavan disease,France,Centre de référence des leucodystrophies et leucoencéphalopathies rares - Centre de compétence,https://www.orpha.net/en/expert-centres/centre/504509?name=Canavan%20disease&consulting=medical&age=all&official=0,"59 Boulevard Pinel, 69677 BRON, FRANCE",45.7471952,4.9001951,Phone 1: 33 (0)4 72 35 75 22 <br>Contact email: secretariat.neuroa@chu-lyon.fr <br>http://www.chu-lyon.fr/fr/service-de-neurologie-sclerose-en-plaques-pathologies-de-la-myeline-et-neuro-inflammation,Description: https://brain-team.fr/les-membres/les-reseaux-de-competences/ <br>Age range: For adults and children <br>Type(s): Medical management,CHU de Lyon HCL - GH Est-Hôpital Neurologique P. Wertheimer,https://www.google.com/maps/search/59+Boulevard+Pinel+BRON+AUVERGNE-RHONE-ALPES
Canavan disease,France,Centre de référence des maladies héréditaires du métabolisme - Site constitutif,https://www.orpha.net/en/expert-centres/centre/67664?name=Canavan%20disease&consulting=medical&age=all&official=0,"59 Boulevard Pinel, 69677 BRON, FRANCE",45.7471952,4.9001951,Phone 1: 33 (0)4 72 11 88 90 <br>Phone 2: 33 (0)4 72 12 95 37 <br>http://www.chu-lyon.fr/fr/service-endocrinologie-diabetologie-pediatrique-maladies-hereditaires-metabolisme-hfme,Description: https://tinyurl.com/2tths96b <br>Age range: For adults and children <br>Type(s): Medical management Member of a ERN,CHU de Lyon HCL - GH Est-Hôpital Femme Mère Enfant,https://www.google.com/maps/search/59+Boulevard+Pinel+BRON+AUVERGNE-RHONE-ALPES
Canavan disease,France,Centre de référence des leucodystrophies et leucoencéphalopathies rares - Site constitutif,https://www.orpha.net/en/expert-centres/centre/504498?name=Canavan%20disease&consulting=medical&age=all&official=0,"1, Place Lucie Aubrac, 63003 CLERMONT-FERRAND, FRANCE",45.673769,3.1610381,Phone 1: 33 (0)4 73 75 06 53 <br>Phone 2: 33 (0)4 73 75 06 54 <br>https://www.chu-clermontferrand.fr/liste-services/genetique-medicale,"Description: https://brain-team.fr/les-membres/les-centres-de-reference/leucodystrophies/ <br>Age range: For adults and children <br>Type(s): Medical management , Genetic counselling",CHU de Clermont-Ferrand - Hôpital dEstaing,https://www.google.com/maps/search/1%2C+Place+Lucie+Aubrac+CLERMONT-FERRAND+AUVERGNE-RHONE-ALPES
Canavan disease,France,Centre de référence des maladies héréditaires du métabolisme - Centre de compétence,https://www.orpha.net/en/expert-centres/centre/505671?name=Canavan%20disease&consulting=medical&age=all&official=0,"58 rue Montalembert, 63003 CLERMONT-FERRAND, FRANCE",45.7600998,3.0936206,Phone 1: 33 (0)4 73 75 18 05 <br>Fax: 33 (0)4 73 75 18 08 <br>https://www.chu-clermontferrand.fr/liste-services/hematologie-biologique,Description: https://filiere-g2m.fr/ <br>Age range: For adults and children <br>Type(s): Medical management,CHU de Clermont-Ferrand - Hôpital Gabriel Montpied,https://www.google.com/maps/search/58+rue+Montalembert+CLERMONT-FERRAND+AUVERGNE-RHONE-ALPES
Canavan disease,France,Centre de référence des maladies héréditaires du métabolisme - Centre de compétence,https://www.orpha.net/en/expert-centres/centre/505645?name=Canavan%20disease&consulting=medical&age=all&official=0,"Boulevard de la Chantourne - CS10217, 38043 GRENOBLE, FRANCE",45.1969789,5.7487296,Phone 1: 33 (0)4 76 76 57 92 <br>Phone 2: 33 (0)4 76 76 58 71 <br>Contact email: secretariatneurog@chu-grenoble.fr <br>https://www.chu-grenoble.fr/patients-et-accompagnants/offre-de-soin/neurologie#horaires,Description: https://tinyurl.com/yd6cwpb6 <br>Age range: For adults and children <br>Type(s): Medical management,CHU Grenoble Alpes - Site Nord - Hôpital Couple Enfant,https://www.google.com/maps/search/Boulevard+de+la+Chantourne+-+CS10217+GRENOBLE+AUVERGNE-RHONE-ALPES
Canavan disease,France,Centre de référence des maladies héréditaires du métabolisme - Centre de compétence,https://www.orpha.net/en/expert-centres/centre/505651?name=Canavan%20disease&consulting=medical&age=all&official=0,"Avenue Albert Raimond, 42270 SAINT-PRIEST-EN-JAREZ, FRANCE",45.4706997,4.3749775,Phone 1: 33 (0)4 77 82 80 38 <br>https://www.chu-st-etienne.fr/Offre_De_Soins/Pediatrie_Consultations/Equipe_Medicale,Description: https://tinyurl.com/23j9ak4e <br>Age range: For adults and children <br>Type(s): Medical management,CHU de Saint-Etienne - Hôpital Nord,https://www.google.com/maps/search/Avenue+Albert+Raimond+SAINT-PRIEST-EN-JAREZ+AUVERGNE-RHONE-ALPES
Canavan disease,France,Centre de référence des maladies héréditaires du métabolisme - Centre de compétence,https://www.orpha.net/en/expert-centres/centre/476247?name=Canavan%20disease&consulting=medical&age=all&official=0,"3 boulevard Fleming, 25030 BESANÇON, FRANCE",47.225588,5.959617,Phone 1: 33 (0)3 81 21 81 46 <br>https://www.chu-besancon.fr/?id=378,Description: https://tinyurl.com/yt2saw3v <br>Age range: For children <br>Type(s): Medical management,CHU de Besançon - Hôpital Jean Minjoz,https://www.google.com/maps/search/3+boulevard+Fleming+BESAN%C3%87ON+BOURGOGNE-FRANCHE-COMTE
Canavan disease,France,Centre de référence des maladies génétiques rares du système nerveux - Site constitutif,https://www.orpha.net/en/expert-centres/centre/673306?name=Canavan%20disease&consulting=medical&age=all&official=0,"2 bd Maréchal de Lattre de Tassigny, 21000 DIJON, FRANCE",47.3201289,5.0684851,Phone 1: 33 (0)3 80 29 53 13 <br>Fax: 33 (0)3 80 29 32 66 <br>Contact email: secretariat.genetique@chu-dijon.fr,Description: https://brain-team.fr/les-membres/les-centres-de-reference/neurogenetique/ <br>Age range: For adults and children <br>Type(s): Medical management,CHU Dijon Bourgogne - Hôpital François Mitterrand,https://www.google.com/maps/search/2+bd+Mar%C3%A9chal+de+Lattre+de+Tassigny+DIJON+BOURGOGNE-FRANCHE-COMTE
Canavan disease,France,Centre de référence des maladies héréditaires du métabolisme - Centre de compétence,https://www.orpha.net/en/expert-centres/centre/65152?name=Canavan%20disease&consulting=medical&age=all&official=0,"14 rue Paul Gaffarel, BP 77908, 21079 DIJON, FRANCE",47.3206931,5.0720456,Phone 1: 33 (0)3 80 28 14 35 <br>https://www.chu-dijon.fr/service/consultations-externes-pediatrie-chirurgie-infantile-cardiopediatrie-crcm,Description: https://tinyurl.com/ybtcf7uz <br>Age range: For adults and children <br>Type(s): Medical management,CHU Dijon Bourgogne - Hôpital dEnfants,https://www.google.com/maps/search/14+rue+Paul+Gaffarel%2C+BP+77908+DIJON+BOURGOGNE-FRANCHE-COMTE
Canavan disease,France,Centre de référence des leucodystrophies et leucoencéphalopathies rares - Centre de compétence,https://www.orpha.net/en/expert-centres/centre/504497?name=Canavan%20disease&consulting=medical&age=all&official=0,"2 Avenue Foch, 29609 BREST, FRANCE",48.3926755,-4.4875651,Phone 1: 33 (0)2 98 22 33 89 <br>Contact email: consultations.pediatrie@chu-brest.fr <br>https://www.chu-brest.fr/fr/notre-offre-soins/nos-specialites/femme-mere-enfant/pediatrie,"Description: https://brain-team.fr/les-membres/les-reseaux-de-competences/ <br>Age range: For children <br>Type(s): Medical management , Genetic counselling",CHRU de Brest - Hôpital Morvan,https://www.google.com/maps/search/2+Avenue+Foch+BREST+BRETAGNE
Canavan disease,France,Centre de référence des maladies héréditaires du métabolisme - Centre de compétence,https://www.orpha.net/en/expert-centres/centre/176142?name=Canavan%20disease&consulting=medical&age=all&official=0,"2 Avenue Foch, 29609 BREST, FRANCE",48.3926755,-4.4875651,Phone 1: 33 (0)2 98 22 33 89 <br>Contact email: consultations.pediatrie@chu-brest.fr <br>https://www.chu-brest.fr/fr/notre-offre-soins/nos-specialites/femme-mere-enfant/pediatrie,Description: https://tinyurl.com/27ebec4e <br>Age range: For adults and children <br>Type(s): Medical management,CHRU de Brest - Hôpital Morvan,https://www.google.com/maps/search/2+Avenue+Foch+BREST+BRETAGNE
Canavan disease,France,Centre de référence des leucodystrophies et leucoencéphalopathies rares - Centre de compétence,https://www.orpha.net/en/expert-centres/centre/673297?name=Canavan%20disease&consulting=medical&age=all&official=0,"16 Boulevard de Bulgarie, 35203 RENNES, FRANCE",48.0838765,-1.6533819,Phone 1: 33 (0)2 99 26 67 44 <br>Fax: 33 (0)2 99 26 67 45 <br>Contact email: Secretariat.genetique.medicale@chu-rennes.fr <br>https://www.chu-rennes.fr/je-cherche/services-348/genetique-clinique-46.html?cHash=70b25d2410baa573b27478fbfd0d071d,Description: https://brain-team.fr/les-membres/les-reseaux-de-competences/ <br>Age range: For adults <br>Type(s): Medical management,CHU de Rennes - Hôpital Sud,https://www.google.com/maps/search/16+Boulevard+de+Bulgarie+RENNES+BRETAGNE
Canavan disease,France,Centre de référence des maladies héréditaires du métabolisme - Centre de compétence,https://www.orpha.net/en/expert-centres/centre/67794?name=Canavan%20disease&consulting=medical&age=all&official=0,"16 Boulevard de Bulgarie, 35203 RENNES, FRANCE",48.0838765,-1.6533819,Phone 1: 33 (0)2 99 26 71 14 <br>https://www.chu-rennes.fr/je-cherche/services-348/pediatrie-durgences-et-de-specialites-44.html,Description: https://tinyurl.com/5yzchn4a <br>Age range: For adults and children <br>Type(s): Medical management,CHU de Rennes - Hôpital Sud,https://www.google.com/maps/search/16+Boulevard+de+Bulgarie+RENNES+BRETAGNE
Canavan disease,France,Centre de référence des maladies héréditaires du métabolisme - Site constitutif,https://www.orpha.net/en/expert-centres/centre/175021?name=Canavan%20disease&consulting=medical&age=all&official=0,"2 Boulevard Tonnellé, 37044 TOURS, FRANCE",47.387708700000005,0.6693398977766094,Phone 1: 33 (0)2 47 47 47 27 <br>Phone 2: 33 (0)2 47 47 47 26 <br>Fax: 33 (0)2 47 47 60 15 <br>https://tinyurl.com/32a6af9r,Description: https://tinyurl.com/27wp74fn <br>Age range: For adults and children <br>Type(s): Medical management,CHRU de Tours - Hôpital Bretonneau,https://www.google.com/maps/search/2+Boulevard+Tonnell%C3%A9+TOURS+CENTRE-VAL+DE+LOIRE
Canavan disease,France,Centre de référence des maladies héréditaires du métabolisme - Centre de compétence,https://www.orpha.net/en/expert-centres/centre/67795?name=Canavan%20disease&consulting=medical&age=all&official=0,"49 Rue Cognacq Jay, 51092 REIMS, FRANCE",49.2305363,4.0162153,Phone 1: 33 (0)3 26 78 76 20 <br>https://www.chu-reims.fr/offre-de-soins/prises-en-charge/service/pediatrie-b,Description: https://tinyurl.com/mw4jahhe <br>Age range: For adults and children <br>Type(s): Medical management,CHU de Reims - American Memorial Hospital,https://www.google.com/maps/search/49+Rue+Cognacq+Jay+REIMS+GRAND-EST
Canavan disease,France,Centre de référence des maladies génétiques rares du système nerveux - Site constitutif,https://www.orpha.net/en/expert-centres/centre/495602?name=Canavan%20disease&consulting=medical&age=all&official=0,"1 Avenue Molière, 67200 STRASBOURG, FRANCE",48.5927173,7.7072672,Phone 1: 33 (0)3 88 12 85 91 <br>Phone 2: 33 (0)3 88 12 85 92 <br>Contact email: marion.zumstein@chru-strasbourg.fr <br>https://www.chru-strasbourg.fr/maladie/neurogenetique-et-maladies-genetiques-rares-du-systeme-nerveux/,Description: https://www.chru-strasbourg.fr/maladie/neurogenetique-et-maladies-genetiques-rares-du-systeme-nerveux/ <br>Age range: For adults and children <br>Type(s): Medical management,CHU de Strasbourg - Hôpital de Hautepierre,https://www.google.com/maps/search/1+Avenue+Moli%C3%A8re+STRASBOURG+GRAND-EST
